Id,tweets
2064,Support Andrew by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
2065,": ""Stay at home or this is where the swab goes"" might motivate anybody else who isn't already socially distancing."
2066,falsely claims ‘over M people’ viewed his coronavirus livestream briefings last week!
2067,"However,…"
2068,": Dr. Anthony Fauci Says Number of U.S. Deaths From Coronavirus Could Be As High ,000"
2069,
2070,via …
2071,: The NCAA has decided not to grant athletes from winter sports (including basketball) an extra year of eligibility due to…
2072,*coughs coughs
2073,: Wow that’s crazy
2074,: CNN's reads Trump his previous statements downplaying the coronavirus and asks what he would tell Americans upset…
2075,": TRUMP TODAY: “We're doing a great job, as good a job as you can possibly do."""
2076,
2077,REALITY: The United States has MORE confirmed…
2078,": ICMR will not give Covid19 cases updates anymore, It will be given directly by the Govt now."
2079,
2080,Lets hope the Govt doesnt manip…
2081,George Soros Takes Advantage Of Coronavirus Panic To Bankroll Ads Attacking Trump via
2082,": Tom Hanks, Rita Wilson All Smiles in L.A. After Bout with Coronavirus"
2083,: Abso-fukin-lutely
2084,
2085,
2086,"Stop airing Trump's lies, propaganda, and campaign rallies masquerading as ""Coronavirus…"
2087,": And nice job by , who is doing some follow-up on this today."
2088,"Main reason we are not progressing as a country, we are all bunches of hypocrites"
2089,These SNL skits literally write themselves...
2090,: Me When I Hear Lockdown🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
2091,": Has anyone from our media pointed out to Prime Minister Tax and Spend, that he inherited a balanced budget in ? Th…"
2092,": “Nobody would have ever thought a thing like this could have happened."" -"
2093,
2094,"Umm, the Obama administrati…"
2095,We could all use a good pm toot clap
2096,A war truly being fought on multiple fronts
2097,: ONS regularly publish weekly death statistics.
2098,
2099,In tomorrow’s publication they are going to include Coronavirus patients who…
2100,: The Chinese Communist government's hoarding of medical supplies to now give it away is not generous. It's part of a co…
2101,: Trump Shouts Out To CEOs For COVID-19 Efforts While Continuing To Slam Reporters via
2102,": Here's Trump one month ago on Feb at rally slamming media for being in ""hysteria mode"" over threat…"
2103,"As at :00 pm th March, there are"
2104,confirmed cases
2105,deaths
2106,
2107,For a breakdown of cases by states in real tim…
2108,": Broken down into smaller locations, the place with the highest coronavirus infection rate in the world is not New York Ci…"
2109,: 🇺🇸Elections matter🇺🇸 as left politicians use the Coronavirus to close gun stores &amp; deprive Americans of their A right…
2110,"I'm just sayin, people who have a foot fetish also dont have corona, I'm not confirming anything, but I'm also not denying anything"
2111,Say it louder for the incompetent idiots and
2112,": Organizers say a gay pride parade in Brighton, UK is set to go ahead later this year despite social distancing rules that…"
2113,": Tonight at p.m. ET, join our livestream on the coronavirus pandemic with guests Dr. , Rep. ,…"
2114,: Summary:
2115,: After week at his age???? Ffs buss us the cure man
2116,: Entire Nation is today paying the price for swearing in of Shivraj Chouhan.
2117,
2118,Lockdown was implemented without notice &amp; withou…
2119,: Bruce Wayne Suspected As Patient Zero In Gotham Coronavirus Outbreak
2120,: The same thing happened in Maryland. Some jerk had a damn party people. He was arrested ove…
2121,: Excuse my language but fuck you every person who thinks a person with a learning disabilty is less deserving of medical…
2122,When will coronavirus cases peak in Ohio? Models say it could be weeks
2123,"It’s called f*cken idiot, that’s what’s going on!"
2124,: Empty hotels all over the city of Las Vegas and they’re putting the homeless in a fucking parking lot.
2125,: This is how far back we have to put the swab to test you for .
2126,
2127,You might want to follow medical recommendations an…
2128,": I’ve asked people on my social media (FB) if they have Covid19. Some have said,”yes,” and many said they suspected they had i…"
2129,: We truly have the greatest group of humans on the planet. Those that have taken the leap to serve their nation are a spe…
2130,: How Racial Health Disparities Will Play Out in the Coronavirus Pandemic
2131,: Nancy puts PORK in the Bill to ROB WTP‼️Didn’t then &amp; Doesn’t Now Care about WTP‼️‼️Marsha Blackburn: Pelosi ‘Fiddled Arou…
2132,: Does it disgust you that we've got a president who hasn't comforted a SINGLE victim of but who brags about hi…
2133,: This is pretty disgusting from CNN.
2134,
2135,"Mike Lindell’s company will be making ,000 masks a day by the end of this week."
2136,
2137,T…
2138,": Sure enough, using Nin impeachment attack language, Pelosi today suggests coup cabal will continue their harassment of …"
2139,": You first, babe"
2140,: and people are just hanging out with each other like it’s nothing
2141,"Because of Corona India’s CoinDCX, has raised $3 million from backers including Bain Capital…"
2142,": I agree that people need to stay inside, but calling in an AC130 is a bit much."
2143,: Joke is on all the other news channels that continue to carry these campaign events live. Now you're also hawking Fox News sp…
2144,": In case you weren’t aware, is a massive scumbag."
2145,
2146,is doing way more to help out than is.
2147,
2148,Serio…
2149,: Who and who have received Buhari led government credit alert?
2150,
2151,Let us see the alert.
2152,: BREAKING - EERTS WARN LOCKDOWN MAY RESULT IN HYPERINFLATION OF BODYWEIGHT
2153,
2154,
2155,": True, would lose from a debt crisis related to . Especially with IMF and World Bank pushing for debt forgive…"
2156,: The NCAA has decided not to grant athletes from winter sports (including basketball) an extra year of eligibility due to…
2157,That shit was running away lmfao i saw a live video
2158,
2159,
2160,
2161,
2162,
2163,️️️ We At Some State As A Country Data Must Atleast Be Lo…
2164,go Make you dey Toast Every Girl for your Contact just to keep ur self Busy...
2165,…
2166,": So the abortion mills are open, but the churches are closed."
2167,"Statements from Ministers: “no health service in the world is prepared”, “we can’t have hospitals empty until pa…"
2168,You gotta blame this cruise ship situation on the cruise line. The ship should have canceled the cruise based upon…
2169,": Awful. An MTA worker couldn't get treatment for coronavirus and died in her home. Then her body was left for hours, whi…"
2170,": With no pre-draft visits due to Coronavirus, teams have turned to FaceTime meetings with prospects instead. For instance, …"
2171,": COVID: Updates from the Front Lines, a video series by . The ninth installment is from Wuhan, China."
2172,
2173,: This was a terrible decision. Cuomo is endangering the safety of the American people.
2174,": This coronavirus is like one of them pandemics we used read about in history , It’s all mad to see how fucked the world is…"
2175,A Barrel of oil is cheaper than Large Pizzas and a bottle of Coke now.
2176,
2177,: This is a coup by Orban. The EU should take away Hungary's vote instantly &amp; the US must condemn Orban. This is completel…
2178,: Gallup. Biden appears very weak should he not debate Bernie. The race isn't over. More than /2 the country hasn't voted…
2179,: The NCAA has decided not to grant athletes from winter sports (including basketball) an extra year of eligibility due to…
2180,: Current scientific knowledge about the causing a global pandemic is like a television screen with mis…
2181,: Coronavirus will end soon. In Jesus name.
2182,"It might be that the Secret Barrister IS trying to make the lockdown WORK, b…"
2183,": I Want to Acknowledge the Passing of a remarkable Human, fellow actor and friend Mark Blum, who succumbed to Coronavirus. This…"
2184,": Yea, he was actually a star... I watched his program on TV when I was child...RIP"
2185,Are possibly infected people being covertly brought into the State by boat?
2186,: Israeli company uses placenta cells to treat critical COVID-19 patients
2187,: This is how far back we have to put the swab to test you for .
2188,
2189,You might want to follow medical recommendations an…
2190,: This is absolutely horrific and entirely preventable. Organizers have been working around the clock begging elected offici…
2191,": Trump on Fox News this AM Insists NY Will Be ‘Fine,’ Won’t Need Extra Ventilators. Every time Trump says trust his ee…"
2192,: Deeply unsurprised the story of two Asian children aged and getting stabbed in Texas by someone who thought they we…
2193,: Great news from Idaho. We need to ensure that all eligible voters have the opportunity to safely vote in ongoing primarie…
2194,: After week at his age???? Ffs buss us the cure man
2195,": I don't usually post things like this on here but,"
2196,
2197,My Mom is in the ICU with the Coronavirus and she's not doing well.
2198,
2199,I'm…
2200,I do not remember the last time I colored. Thank you for the inspiration! It was quite relaxing.…
2201,Rachel Maddow is a lying shill for the Chinese Communist Party.
2202,
2203,Alex Jones is awesome.
2204,
2205,He may sound k…
2206,she is the most beautiful human being I LOVE HER
2207,if you guys can donate i’d greatly appreciate it!
2208,: Words cannot eress the heartbreak we feel right now. The world must come together to contain and respond to .…
2209,": IMPROVING DISTANCE LEARNING: orders ,000 Chromebooks so students can use them during time of distance learnin…"
2210,Don't feed the beast. Spreading misinformation = spreading the virus. Get your facts straight before forwarding or…
2211,: MAP: Where coronavirus is in Pennsylvania
2212,
2213,Read my Mar Newsletter featuring “Ikee Rikako offering hope in the time of coronavirus”
2214,": Today, made the decision to close until June amid the pandemic. I have released a statem…"
2215,Some sick motherfuckers
2216,": While praying for the whole world, normalize following instructions on how to avoid the spread of The Corona Virus. Rem…"
2217,: NEW from me: several Republican AG offices confirmed to me that the COVID-19 outbreak hasn't changed their plans to challeng…
2218,: This could’ve been us if we had a competent president who cared about anything other than the next poll.
2219,And I opppp
2220,": SCOOP -- Border Patrol agents are eelling migrants to Mexico in just minutes on average, with no medical checks. Unaut…"
2221,WHY THE CORONAVIRUS DEATH RATE WILL INCREASE--I'm A Surgeon--Here's The ... via
2222,What in the actual fuck
2223,: AWESOME
2224,
2225,"""Sen. Rob Portman (R-OH) will donate the next two months of his federal salary to five Ohio non-profit orga…"
2226,": : The confirmed number of cases in the United States has passed ,000 with ,828 deaths as of pm ET: Joh…"
2227,": Hey ZERO people died from abortions, because unborn fetuses aren't people."
2228,
2229,"So yes, more people have died from …"
2230,: The NCAA has decided not to grant athletes from winter sports (including basketball) an extra year of eligibility due to…
2231,: Apparently hospitals aren't the only places where you have to agree to pay before seeing the price -- require…
2232,: People said he wouldn’t be able to do it.
2233,
2234,"But, he’s doing it. Bravo for your tenacious drive and determinati…"
2235,": Amid coronavirus closures, Macy's furloughs majority of its ,000 workers"
2236,": We must all remember our gallant men in the field of battle even, as Corona virus ravages everywhere, for theirs is a doubl…"
2237,": Due to aka Ill be sending the first people to like &amp; retweet this $1,000-$2,000 through CashApp…"
2238,: Nick Mosby called for this last week!
2239,: FC Barcelona vice president Jordi Cardoner elains the steps taken by the Club in response to the crisis. ht…
2240,": I'm so afraid I will be one of those ,000 covid19 deaths. If I catch it... I won't make it. I have . And . T…"
2241,Brilliant
2242,
2243,…
2244,": Over the last week, and I have been hearing from elderly inmates in Illinois prisons about how the facilities…"
2245,: and people are just hanging out with each other like it’s nothing
2246,: Taiwan: The World Health Organization (WHO) has not shared with member states information Taiwan has provided on the coron…
2247,: Coronavirus has a vaccine now
2248,
2249,April fools we fucked it
2250,
2251,
2252,"This -year-old didn’t think would hit him, but he ended up in the hospital with an oxygen mask for n…"
2253,Muslim Burials in Blackburn for deaths
2254,: mang-inasal after this lockdown g?
2255,": GA is the only state with two U.S. Senate races on the ballot in . We must decide if we want two Senators who, when t…"
2256,: Lick lizzo's asshole or get coronavirus?
2257,": Trump, you incompetent idiot! You sent tons of PPE to China early but ignored warnings &amp; called COVID19 concerns a…"
2258,: Trump is now taking a coronavirus test out of a box. He started holding it like a baby and then he pressed a button which opene…
2259,"we see what you're doing here Nancy twisting words to point blame. ""fiddling"" with ""impeachment"" ins…"
2260,: CBS News obtained audio of a call Monday between Pres. Trump and rural state governors about coronavirus. After Montana Gov. S…
2261,": The initial reporting from China was ""not clear"" about the scale or the infectiousness of Covid-19, Mr Gove said"
2262,
2263,
2264,": EXTRA: Bitter leaf, onions, neem tree can cure COVID-19, says ooni"
2265,via https:/…
2266,": COVID19 is not the time to start price gouging home made essential items ie masks, disinfectant supplies, &amp; “survival kits.”…"
2267,: “President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates…
2268,": More foreign allies, including France and Italy, embrace anti-malarial drugs touted by Trump for coronavirus"
2269,: People are complaining about another days of lockdown as if it it's not gonna be + days
2270,: CORONA CARNAGE!
2271,
2272,Another more hospitals in LA cannot cope. Send help! This is out of control.
2273,
2274,: NJ State Government is a disaster and has been useless in this crisis: Coronavirus testing in N.J. has been a mess from the…
2275,": This is what you are to him, Americans."
2276,
2277,An audience.
2278,
2279,Not his constituents. Not the people who hired him. Not even hum…
2280,: I'm crying about two things. The first one is is gone from Twitter. I hope he will come back. We're waiting for…
2281,: “Stay inside and practice social distancing. Unless you don’t want to. That’s okay too! Stay healthy but go enjoy the weathe…
2282,": If true, Covidien morally culpable for deaths: “Government officials &amp; executives at rival ventilator companies said they su…"
2283,": You first, babe"
2284,: After week at his age???? Ffs buss us the cure man
2285,": In , there were cases of Ebola and deaths in the U.S. and Trump demanded President Obama resign."
2286,
2287,"Today, we have…"
2288,: Brazilian Pres Bolsonaro's utter irresponsibility in confronting the coronavirus is consistent with his utter irresponsibilty…
2289,: COVID19 is about to get bad (very bad) in this next month &amp; y’all think this shit gone be over in two weeks. No one is s…
2290,": She was in the House chamber on Friday, along with at least eight other members from NYC and Long Island"
2291,: We're posting all of our releasable data on our response to the COVID-19 coronavirus on our website. As more data beco…
2292,: An unpublished analysis comparing the weather in locations around the world where there have been Covid-19 cases seems…
2293,: set up a Federal Medical Station in Chinle over night in response to the care needs of the Navajo Nation. We sta…
2294,I heard pussies can’t catch corona? thank god I’m a pussy ass bitch then
2295,'No layoffs' — Bank of America doesn't want workers worrying about jobs during coronavirus crisis…
2296,Coronavirus: Human rights groups urge Turkey to release imprisoned journalists and activists
2297,This is depressing
2298,: I saw this last night it. It’s incredibly important that responds to this. Using crowded hospital images from It…
2299,: This is how far back we have to put the swab to test you for .
2300,
2301,You might want to follow medical recommendations an…
2302,: This is how far back we have to put the swab to test you for .
2303,
2304,You might want to follow medical recommendations an…
2305,": ""Trump’s Twitter posts appear to have unnerved other corporate leaders. A person familiar with the Stop the Spread campai…"
2306,Lockdown this lockdown that.
2307,Climate change activists aren't celebrating the impact of has had on pollutio…
2308,": ""The primary voice speaking out against single-payer right now in the middle of an epidemic is Joe Biden."""
2309,
2310,: The Justice Department has started to probe a series of stock transactions made by lawmakers ahead of the sharp market dow…
2311,": Today, we celebrate National Doctors' Day -- a day to thank those who work tirelessly each day to save the lives of others…"
2312,": News Alert: Dr. Vladimir Zelenko, a board-certified family practitioner in NY, has now treated Covid-19…"
2313,This is the kind of landlord we need at this time...
2314,
2315,Coronavirus: Auckland landlord offering free rentals wants ot…
2316,Report Cases of COVID-19 Adjusted by Population.
2317,How long is y’all lockdown?
2318,
2319,This is the biggest scam in history.
2320,: The corrupt MY PILLOW guy is laying off workers to focus on a brand new fraudulent business scheme.
2321,
2322,"Today, he was…"
2323,I cant wait for my first post lockdown dickdown
2324,": Once again, The Counterfeit News Network lives up to their reputation. Take a good long look everyone! This is a dying,…"
2325,Irony is that it is named as Corona Park
